id,tt,seg_dist,speed,lat,lng,latr,lngr
161,12.7833333333333,2820.1072761227,17.9541753646452,-36.8211669921875,174.750152587891,-36.8218239412903,174.749739484674
403,7.35,2820.1072761227,17.9541753646452,-36.8211669921875,174.750152587891,-36.8206321669604,174.750169915966
448,8.68333333333333,2820.1072761227,17.9541753646452,-36.8211669921875,174.750152587891,-36.821829541611,174.750326771074
475,9.25,2820.1072761227,17.9541753646452,-36.8211669921875,174.750152587891,-36.8206428858129,174.748984844827
441,8.55,2658.51969784089,17.9541753646452,-36.8197174072266,174.750137329102,-36.8194198524807,174.750445132785
113,10.8,815.854331469416,17.9541753646451,-36.8056983947754,174.759536743164,-36.8066071689575,174.759781744681
167,13.1166666666667,3089.41990659238,17.9369943355881,-36.8235321044922,174.750335693359,-36.8231956912239,174.750843198643
546,6.26666666666667,1876.08375696208,17.936428727848,-36.8137664794922,174.753601074219,-36.814173375955,174.753876767833
10,14.0333333333333,3774.36869041048,17.9243769329909,-36.8288993835449,174.746917724609,-36.8289655392083,174.747236252412
691,7.53333333333333,2672.68265784617,17.9207808461498,-36.8197174072266,174.750137329102,-36.8200128972045,174.750529931393
715,8.4,3775.11965886449,17.9207808461497,-36.8288993835449,174.746917724609,-36.8280093860535,174.746768511999
132,11.4666666666667,2542.29003626977,17.9163771007195,-36.8187065124512,174.750381469727,-36.8189541967548,174.749703199797
200,14.45,1884.60024396487,17.9112227920024,-36.8137626647949,174.753494262695,-36.8140072018067,174.753943887832
162,12.8,3089.41990659238,17.9112227920024,-36.8235321044922,174.750335693359,-36.8240457911996,174.750749111653
623,8.4,1353.13949098357,17.9067292596582,-36.8095664978027,174.755950927734,-36.8084732373573,174.756084041933
632,7.48333333333333,2822.72600750402,17.9014396746588,-36.8211669921875,174.750152587891,-36.8200974971996,174.749838042158
642,8.66666666666667,2822.72600750402,17.9014396746588,-36.8211669921875,174.750152587891,-36.8212610038091,174.750923056882
78,9.5,3761.28404786936,17.8951155772614,-36.8288993835449,174.746917724609,-36.8291745058592,174.747289437303
157,12.6166666666667,3761.28404786936,17.8951155772614,-36.8288993835449,174.746917724609,-36.8288521506147,174.747541850218
279,16.8,3761.28404786936,17.8951155772614,-36.8288993835449,174.746917724609,-36.8295195845248,174.747313791024
372,6.36666666666667,3761.28404786936,17.8951155772614,-36.8288993835449,174.746917724609,-36.8281118107547,174.746892250573
400,7.4,3761.28404786936,17.8951155772614,-36.8288993835449,174.746917724609,-36.8283179942312,174.746873052009
422,8,3761.28404786936,17.8951155772614,-36.8288993835449,174.746917724609,-36.8284195540517,174.746420539775
495,8.11666666666667,2826.32683475683,17.8945943931702,-36.8211669921875,174.750152587891,-36.8211142082286,174.749787350253
641,8.65,1820.82285151908,17.8911277854454,-36.8134117126465,174.754119873047,-36.8135026816717,174.754038010751
412,7.68333333333333,1626.62709267287,17.8890059440838,-36.8118095397949,174.754699707031,-36.8110844817725,174.755726007604
126,11.3,2199.27079114523,17.8814863955576,-36.8156814575195,174.751129150391,-36.8154434458117,174.750873772176
211,14.95,2199.27079114523,17.8814863955576,-36.8156814575195,174.751129150391,-36.8160067870456,174.750820134595
619,8.43333333333333,2657.57799437825,17.8812904080302,-36.8197364807129,174.750137329102,-36.820002230058,174.749699293302
496,8.11666666666667,3094.74575065439,17.8655447269475,-36.8235321044922,174.750335693359,-36.8233073313827,174.750422399885
505,8.68333333333333,3767.53602037163,17.8655447269475,-36.8288993835449,174.746917724609,-36.8289907142031,174.746906012518
484,7.73333333333333,3816.73831202887,17.8626854670605,-36.8292350769043,174.746658325195,-36.8291431234399,174.746508034471
530,8.16666666666667,1867.25745057669,17.8622635591352,-36.8136177062988,174.753799438477,-36.8135313505925,174.753361113111
467,9.13333333333333,1354.47959240877,17.8596797048313,-36.8095664978027,174.755950927734,-36.8090031515649,174.756045671642
462,8.93333333333333,2715.21709372925,17.819181564911,-36.8202209472656,174.750106811523,-36.8194617565397,174.750215555867
165,13.0666666666667,75.9533151264077,17.8029823089429,-36.799446105957,174.762268066406,-36.7994462260366,174.761484531993
8,13.05,2834.88410633648,17.8007605403492,-36.8211669921875,174.750152587891,-36.8209971065525,174.750584263501
680,9.76666666666667,2835.82355934216,17.7971892541073,-36.8211669921875,174.750152587891,-36.8213604391202,174.749954012557
708,8.43333333333333,2835.82355934216,17.7971892541073,-36.8211669921875,174.750152587891,-36.8209942287523,174.750793759308
652,8.68333333333333,3263.12321643298,17.7946426945932,-36.8249168395996,174.74951171875,-36.825106111367,174.748687062551
524,8.81666666666667,2822.60346337803,17.7850471789963,-36.8211669921875,174.750152587891,-36.8220630959661,174.750429249843
726,7.76666666666667,2816.24756236171,17.7845475433146,-36.8211669921875,174.750152587891,-36.8214629548942,174.749069682234
73,9.48333333333333,3089.41990659238,17.7651840450172,-36.8235321044922,174.750335693359,-36.8231664819171,174.750332644441
326,18.1666666666667,183.67836731428,17.7552371334579,-36.8003997802734,174.76203918457,-36.8006412466329,174.762001229339
588,10.8,3084.99905321902,17.7476242149232,-36.8235321044922,174.750335693359,-36.8233979348667,174.750277613305
66,9.35,3089.41990659238,17.7407980682911,-36.8235321044922,174.750335693359,-36.8240362373158,174.749871921978
624,8.41666666666667,2821.49129027555,17.735386438507,-36.8211669921875,174.750152587891,-36.8211634503559,174.750218146225
562,7.41666666666667,2198.93947406334,17.7314409709581,-36.8156814575195,174.751129150391,-36.8151042057376,174.750786459116
625,8.43333333333333,3087.52208685315,17.72932513077,-36.8235321044922,174.750335693359,-36.8229881428621,174.750820690433
720,7.15,3083.01577551143,17.7231686044248,-36.8235321044922,174.750335693359,-36.8238301633198,174.750778824916
490,7.45,3098.93915255126,17.7230987434441,-36.8235321044922,174.750335693359,-36.8241713818873,174.75047923977
127,11.3,2664.18943742973,17.7179362151104,-36.8197822570801,174.750106811523,-36.8199232285883,174.749707779452
137,11.65,2664.18943742973,17.7179362151104,-36.8197822570801,174.750106811523,-36.8192851875335,174.75031225452
185,13.9333333333333,2664.18943742973,17.7179362151104,-36.8197822570801,174.750106811523,-36.8195663680065,174.751291296759
415,7.71666666666667,2664.18943742973,17.7179362151104,-36.8197822570801,174.750106811523,-36.8189855777966,174.751080583346
472,9.28333333333333,3979.56902203952,17.7179362151103,-36.8306312561035,174.745742797852,-36.8303391516461,174.745576523811
528,7.75,2530.66676864629,17.7148773013942,-36.818489074707,174.750427246094,-36.8181919138721,174.750226925051
361,5.51666666666667,1354.47959240877,17.6987816894724,-36.8095664978027,174.755950927734,-36.8101084460268,174.755453918895
683,9.96666666666667,3102.78139815377,17.6931121239663,-36.8235321044922,174.750335693359,-36.8228920668798,174.750241133229
394,7.16666666666667,1456.53490500781,17.6841877651768,-36.8103828430176,174.755386352539,-36.8107668131557,174.754905928153
79,9.6,3089.41990659238,17.6806352967627,-36.8235321044922,174.750335693359,-36.823818487745,174.750291105895
84,9.7,3089.41990659238,17.6806352967627,-36.8235321044922,174.750335693359,-36.8228817902521,174.750827245267
119,10.95,3089.41990659238,17.6806352967627,-36.8235321044922,174.750335693359,-36.8236919926953,174.751813665937
355,21.2833333333333,3089.41990659238,17.6806352967627,-36.8235321044922,174.750335693359,-36.8225754484056,174.750369762336
463,8.93333333333333,3089.41990659238,17.6806352967627,-36.8235321044922,174.750335693359,-36.8240960009159,174.749542114725
470,9.16666666666667,3089.41990659238,17.6806352967627,-36.8235321044922,174.750335693359,-36.8231867173718,174.750412948537
500,8.51666666666667,1358.73769718709,17.6787968726589,-36.8095664978027,174.755950927734,-36.8096314565243,174.755162935804
489,7.43333333333333,2674.80240017952,17.6723646821556,-36.8197822570801,174.750106811523,-36.8197445154557,174.750342166273
93,9.95,2199.27079114523,17.6634194882947,-36.8156814575195,174.751129150391,-36.8146972191291,174.75186619398
520,8.48333333333333,3089.37917106298,17.6595964935231,-36.8235321044922,174.750335693359,-36.8231548302159,174.74995364636
682,9.95,2732.00662202653,17.6559417203446,-36.8202285766602,174.750106811523,-36.8202565144287,174.750143637079
743,8.13333333333333,1354.45587657747,17.6483450313687,-36.8095664978027,174.755950927734,-36.8098594765103,174.756550284185
