id,speed,xstart,xend,ystart,yend
4257,75.6583913285577,174.886474,174.886637,-36.9692241,-36.9686729
4256,56.7005400117978,174.8847066,174.886474,-36.9757223,-36.9692241
4255,NA,174.87762,174.8776953,-36.99397,-36.9933974
4254,NA,174.90188,174.9023248,-36.89842,-36.8990595
4253,NA,174.90188,174.9023248,-36.89842,-36.8990595
4252,NA,174.9116743,174.90352,-36.8793742,-36.8687
4251,NA,174.91384,174.9116743,-36.88191,-36.8793742
4250,NA,174.9116743,174.90352,-36.8793742,-36.8687
4249,NA,174.91384,174.9116743,-36.88191,-36.8793742
4248,16.5497084403639,174.8157407,174.8020742,-36.9742956,-36.9690809
4247,29.2307377736098,174.8341382,174.8157407,-36.9774184,-36.9742956
4246,35.4207763609625,174.8157407,174.8341382,-36.9742956,-36.9774184
4245,17.2564575552549,174.8020742,174.8157407,-36.9690809,-36.9742956
4244,NA,174.9222309,174.92201,-36.9263273,-36.92593
4243,NA,174.9222309,174.92201,-36.9263273,-36.92593
4242,NA,174.913025,174.9140972,-36.9262454,-36.9290546
4241,NA,174.9282661,174.9389201,-36.9188208,-36.904346
4240,NA,174.87782,174.8800569,-36.99308,-36.9940774
4239,37.2872429542162,174.8695224,174.8707355,-36.9627451,-36.9582902
4238,32.5940158651586,174.8847066,174.874855,-36.9757223,-36.9624239
4237,30.8503550431382,174.8976741,174.8847066,-36.9780759,-36.9757223
4236,39.9317353484629,174.8884553,174.8950336,-36.9843757,-36.9832185
4235,29.3584775626471,174.8853748,174.8884553,-36.9925097,-36.9843757
4234,NA,174.87782,174.8800569,-36.99308,-36.9940774
4233,31.2770859312128,174.874855,174.8847066,-36.9624239,-36.9757223
4232,30.7982737715935,174.8084356,174.8148659,-36.9666397,-36.9627312
4231,NA,174.9282661,174.913025,-36.9188208,-36.9262454
4230,NA,174.9313247,174.9282661,-36.9062699,-36.9188208
4229,NA,174.8612,174.8542721,-36.93503,-36.9388925
4228,16.5518367753906,174.8192025,174.8084356,-36.9494691,-36.9666397
4227,42.6977013649211,174.8542721,174.846423,-36.9388925,-36.9425166
4226,NA,174.8612,174.8542721,-36.93503,-36.9388925
4225,NA,174.8542721,174.8612,-36.9388925,-36.93503
4224,NA,174.8542721,174.8612,-36.9388925,-36.93503
4223,56.4243927301433,174.8512804,174.8542721,-36.9389986,-36.9388925
4222,60.4388803429609,174.8456229,174.8512804,-36.9401863,-36.9389986
4221,10.3020532588126,174.846423,174.8456229,-36.9425166,-36.9401863
4220,24.3483692160047,174.8443738,174.846423,-36.9429767,-36.9425166
4219,41.601157367611,174.8192025,174.8348984,-36.9494691,-36.9488137
4218,15.6117730234415,174.8084356,174.8192025,-36.9666397,-36.9494691
4217,NA,174.91788,174.918945,-36.89894,-36.8990645
4216,NA,174.91788,174.918945,-36.89894,-36.8990645
4215,NA,174.8478771,174.85009,-36.898159,-36.89845
4214,NA,174.84318,174.8436457,-36.94261,-36.9405952
4213,NA,174.8478771,174.85009,-36.898159,-36.89845
4212,36.099168733445,174.8419255,174.8478771,-36.9033277,-36.898159
4211,19.2119901620778,174.8464076,174.8448361,-36.9150984,-36.9093372
4210,NA,174.84318,174.8436457,-36.94261,-36.9405952
4209,NA,174.83358,174.8342695,-36.94659,-36.9460464
4208,21.0285647538299,174.7669125,174.7635944,-36.8604076,-36.8584378
4207,NA,174.83358,174.8342695,-36.94659,-36.9460464
4206,NA,174.85491,174.8553415,-36.87979,-36.881037
4205,5.9999294376347,174.8702255,174.8709373,-36.9130111,-36.9149349
4204,9.72122542091847,174.8694091,174.8702255,-36.9117922,-36.9130111
4203,NA,174.85491,174.8553415,-36.87979,-36.881037
4202,NA,174.80746,174.8068624,-36.89764,-36.898296
4201,NA,174.80746,174.8068624,-36.89764,-36.898296
4200,NA,174.8068624,174.8073,-36.898296,-36.89758
4199,NA,174.8068624,174.8073,-36.898296,-36.89758
4198,NA,174.8390301,174.83944,-36.9623654,-36.96317
4197,NA,174.76853,174.7679505,-36.84394,-36.8450303
4196,NA,174.8390301,174.83944,-36.9623654,-36.96317
4195,19.4491535399746,174.8068624,174.8128644,-36.898296,-36.9080503
4194,18.5208156860734,174.7997925,174.8068624,-36.8946135,-36.898296
4193,18.4650272038267,174.7702126,174.7701526,-36.8888458,-36.8924855
4192,23.0542939563733,174.7690231,174.7726947,-36.8698142,-36.8782334
4191,20.6009989819982,174.7688422,174.7669125,-36.8583527,-36.8604076
4190,54.476845842492,174.7697294,174.7688422,-36.8561535,-36.8583527
4189,52.5956290489841,174.7712853,174.7697294,-36.8551889,-36.8561535
4188,12.2228276802184,174.7707644,174.7712853,-36.8539454,-36.8551889
4187,22.799991141258,174.7703133,174.7707644,-36.8519293,-36.8539454
4186,NA,174.76853,174.7679505,-36.84394,-36.8450303
4185,NA,174.7694665,174.76853,-36.8438361,-36.84394
4184,NA,174.83909,174.8390301,-36.96279,-36.9623654
4183,NA,174.7694665,174.76853,-36.8438361,-36.84394
4182,36.7091950581697,174.7735765,174.7709745,-36.8449971,-36.844292
4181,31.5453018338491,174.772805,174.7735765,-36.8464453,-36.8449971
4180,12.2507415087356,174.7707644,174.7703133,-36.8539454,-36.8519293
4179,7.19974781163548,174.7712853,174.7707644,-36.8551889,-36.8539454
4178,45.081967756272,174.7697294,174.7712853,-36.8561535,-36.8551889
4177,34.3002362711987,174.7688422,174.7697294,-36.8583527,-36.8561535
4176,28.6124985861087,174.7669125,174.7688422,-36.8604076,-36.8583527
4175,22.0171970121594,174.7696561,174.7669125,-36.8611188,-36.8604076
4174,22.8167442717874,174.7711119,174.7696561,-36.8640868,-36.8611188
4173,30.7837969509079,174.7705076,174.7711119,-36.8660246,-36.8640868
4172,19.1939098566093,174.7701526,174.7702126,-36.8924855,-36.8888458
4171,6.21618181647522,174.8068624,174.7997925,-36.898296,-36.8946135
4170,23.8066141691492,174.8128644,174.8068624,-36.9080503,-36.898296
4169,24.7638786814291,174.8436457,174.8409386,-36.9405952,-36.9411122
4168,NA,174.83909,174.8390301,-36.96279,-36.9623654
4167,NA,174.8542704,174.85454,-36.877843,-36.87806
4166,NA,174.8542704,174.85454,-36.877843,-36.87806
4165,NA,174.8568652,174.8542704,-36.8779807,-36.877843
4164,NA,174.8539097,174.8651344,-36.8995464,-36.8827141
4163,24.5686895602289,174.8709373,174.8694091,-36.9149349,-36.9117922
4162,NA,174.9020037,174.90144,-36.927972,-36.92785
4161,NA,174.90555,174.9064295,-36.9001,-36.8977532
4160,NA,174.9020037,174.90144,-36.927972,-36.92785
4159,NA,174.90555,174.9064295,-36.9001,-36.8977532
4158,NA,174.90302,174.905535,-36.94317,-36.9425965
4157,NA,174.905535,174.9084406,-36.9425965,-36.9421225
4156,NA,174.90302,174.905535,-36.94317,-36.9425965
4155,NA,174.9324934,174.94025,-36.9213522,-36.90707
4154,NA,174.90312,174.9088955,-36.92811,-36.929494
4153,NA,174.9324934,174.94025,-36.9213522,-36.90707
4152,18.523891686778,174.9088955,174.9125288,-36.929494,-36.9289319
4151,NA,174.90312,174.9088955,-36.92811,-36.929494
4150,NA,174.9324934,174.93951,-36.9213522,-36.90656
4149,NA,174.90951,174.9159313,-36.95446,-36.9540828
4148,NA,174.9324934,174.93951,-36.9213522,-36.90656
4147,42.3576022294203,174.9159239,174.9208523,-36.9295419,-36.924708
4146,NA,174.9140219,174.912603,-36.9471039,-36.9428846
4145,NA,174.90951,174.9159313,-36.95446,-36.9540828
4144,NA,174.9033039,174.90302,-36.9430627,-36.94317
4143,NA,174.9033039,174.90302,-36.9430627,-36.94317
4142,NA,174.9064266,174.9033039,-36.9454521,-36.9430627
4141,39.2568767033881,174.9086388,174.912603,-36.9575336,-36.9428846
4140,20.5987175959027,174.912603,174.9140219,-36.9428846,-36.9471039
4139,NA,174.90686,174.9086388,-36.95574,-36.9575336
4138,22.1075679625847,174.9207249,174.9159239,-36.9313626,-36.9295419
4137,NA,174.9140219,174.9207249,-36.9471039,-36.9313626
4136,NA,174.9136445,174.9140219,-36.9495354,-36.9471039
4135,31.8070419241977,174.9147528,174.9136445,-36.9515736,-36.9495354
4134,20.591647183997,174.9149079,174.9147528,-36.9522822,-36.9515736
4133,37.7396928822384,174.9159313,174.9149079,-36.9540828,-36.9522822
4132,13.8473852138709,174.9086388,174.9159313,-36.9575336,-36.9540828
4131,NA,174.90686,174.9086388,-36.95574,-36.9575336
4130,NA,174.9159313,174.90951,-36.9540828,-36.95404
4129,NA,174.9159313,174.90951,-36.9540828,-36.95404
4128,NA,174.93935,174.9324934,-36.91306,-36.9213522
4127,13.8396970172278,174.9159239,174.9207249,-36.9295419,-36.9313626
4126,32.4558250848805,174.9208523,174.9159239,-36.924708,-36.9295419
4125,NA,174.93935,174.9324934,-36.91306,-36.9213522
4124,NA,174.9274581,174.93951,-36.9139105,-36.90656
4123,NA,174.90954,174.912603,-36.94227,-36.9428846
4122,NA,174.9274581,174.93951,-36.9139105,-36.90656
4121,NA,174.9143119,174.9274581,-36.936694,-36.9139105
4120,NA,174.90954,174.912603,-36.94227,-36.9428846
4119,NA,174.92559,174.918945,-36.89833,-36.8990645
4118,54.1493642777055,174.897908,174.894443,-36.9269933,-36.9263777
4117,NA,174.9064266,174.9084406,-36.9454521,-36.9421225
4116,15.7263289071442,174.905535,174.9064266,-36.9425965,-36.9454521
4115,11.872994480492,174.9084406,174.905535,-36.9421225,-36.9425965
4114,6.24024523412081,174.918945,174.9080773,-36.8990645,-36.9143825
4113,NA,174.92559,174.918945,-36.89833,-36.8990645
4112,NA,174.913025,174.91307,-36.9262454,-36.92692
4111,NA,174.93935,174.9274581,-36.91306,-36.9139105
4110,NA,174.913025,174.91307,-36.9262454,-36.92692
4109,NA,174.9080773,174.9080773,-36.9143825,-36.9143825
4108,NA,174.93935,174.9274581,-36.91306,-36.9139105
4107,NA,174.926949,174.92559,-36.8987588,-36.89833
4106,NA,174.90312,174.913025,-36.92811,-36.9262454
4105,NA,174.926949,174.92559,-36.8987588,-36.89833
4104,20.542873310138,174.9251771,174.926949,-36.9024428,-36.8987588
4103,4.51840817063019,174.918945,174.9251771,-36.8990645,-36.9024428
4102,20.5712546546415,174.9274581,174.9391042,-36.9139105,-36.9058445
4101,NA,174.90312,174.913025,-36.92811,-36.9262454
4100,NA,174.9337083,174.9326,-36.9618572,-36.96181
4099,NA,174.85057,174.8504131,-36.97903,-36.9733622
4098,NA,174.9337083,174.9326,-36.9618572,-36.96181
4097,42.8087703851087,174.9304407,174.9337083,-36.9667601,-36.9618572
4096,23.079405400248,174.924719,174.9304407,-36.9673326,-36.9667601
4095,25.5163295798527,174.9188503,174.924719,-36.9668706,-36.9673326
4094,52.0466048775989,174.9150744,174.9188503,-36.9660872,-36.9668706
4093,15.5356720717111,174.9138736,174.9150744,-36.9659502,-36.9660872
4092,29.8914071354411,174.9066029,174.9138736,-36.964587,-36.9659502
4091,20.559688768441,174.9021173,174.9066029,-36.9636932,-36.964587
4090,36.8826788155369,174.8958118,174.9021173,-36.9626074,-36.9636932
4089,63.9647255717068,174.8924972,174.8958118,-36.9620173,-36.9626074
4088,42.3343633163204,174.888755,174.8924972,-36.961351,-36.9620173
4087,8.55411967046603,174.8861581,174.888755,-36.9610864,-36.961351
4086,NA,174.85057,174.8504131,-36.97903,-36.9733622
4085,NA,174.8504131,174.85057,-36.9733622,-36.97903
4084,NA,174.9326,174.9257322,-36.96181,-36.9611398
4083,NA,174.8504131,174.85057,-36.9733622,-36.97903
4082,9.74771776401943,174.888755,174.8861581,-36.961351,-36.9610864
4081,43.8463048633318,174.8924972,174.888755,-36.9620173,-36.961351
4080,47.2782754225659,174.8958118,174.8924972,-36.9626074,-36.9620173
4079,32.7846033915884,174.9021173,174.8958118,-36.9636932,-36.9626074
4078,26.4338855594241,174.9066029,174.9021173,-36.964587,-36.9636932
4077,30.2697793776619,174.9138736,174.9066029,-36.9659502,-36.964587
4076,48.5489752240972,174.9150744,174.9138736,-36.9660872,-36.9659502
4075,35.6891004874964,174.9188503,174.9150744,-36.9668706,-36.9660872
4074,65.1106341003137,174.924719,174.9188503,-36.9673326,-36.9668706
4073,22.96221558543,174.9257322,174.924719,-36.9611398,-36.9673326
4072,NA,174.9326,174.9257322,-36.96181,-36.9611398
4071,NA,174.9087669,174.90315,-36.8895976,-36.8848
4070,NA,174.92296,174.9282661,-36.91938,-36.9188208
4069,NA,174.9087669,174.90315,-36.8895976,-36.8848
4068,NA,174.920312,174.9087669,-36.8894325,-36.8895976
4067,35.3385037373792,174.924325,174.920312,-36.8929501,-36.8894325
4066,NA,174.9270269,174.9145445,-36.9030779,-36.9161826
4065,NA,174.926949,174.9270269,-36.8987588,-36.9030779
4064,NA,174.933437,174.926949,-36.8952993,-36.8987588
4063,NA,174.92296,174.9282661,-36.91938,-36.9188208
4062,NA,174.7857577,174.78475,-36.9251362,-36.92392
4061,NA,174.87782,174.877917,-36.99308,-36.9945196
4060,NA,174.7857577,174.78475,-36.9251362,-36.92392
4059,15.3500236624739,174.7975558,174.7941252,-36.9694644,-36.9757908
4058,41.5289696028493,174.8186084,174.8084356,-36.972009,-36.9666397
4057,25.3460554599889,174.8341382,174.8186084,-36.9774184,-36.972009
4056,0,174.8512484,174.8512484,-36.9797682,-36.9797682
4055,24.9876965863022,174.8641473,174.852998,-36.9919551,-36.9796202
4054,23.1593687778638,174.877917,174.8764778,-36.9945196,-36.9979132
4053,NA,174.87782,174.877917,-36.99308,-36.9945196
4052,NA,174.78475,174.7834093,-36.92392,-36.9253065
4051,21.7557706701145,174.8764778,174.877917,-36.9979132,-36.9945196
4050,19.3949127887751,174.8724709,174.8764778,-36.9994102,-36.9979132
4049,28.2995511032797,174.866399,174.8724709,-36.9955243,-36.9994102
4048,47.1081061185309,174.8641473,174.866399,-36.9919551,-36.9955243
4047,25.1942064754451,174.852998,174.8641473,-36.9796202,-36.9919551
4046,26.4588091143299,174.8186084,174.8341382,-36.972009,-36.9774184
4045,43.8620577827847,174.8084356,174.8186084,-36.9666397,-36.972009
4044,34.5375532405662,174.7941252,174.7975558,-36.9757908,-36.9694644
4043,NA,174.78475,174.7834093,-36.92392,-36.9253065
4042,24.7633436278299,174.7841799,174.7844491,-36.913789,-36.915941
4041,20.4644664203982,174.7897307,174.7841799,-36.9091305,-36.913789
4040,NA,174.9020037,174.90312,-36.927972,-36.92811
4039,NA,174.9020037,174.90312,-36.927972,-36.92811
4038,18.6288629894488,174.9012405,174.9020037,-36.9276344,-36.927972
4037,NA,174.9313247,174.9080773,-36.9062699,-36.9143825
4036,20.7350135214774,174.7917515,174.7850662,-36.9201615,-36.9207856
4035,20.5535853870137,174.7998694,174.7917515,-36.9148923,-36.9201615
4034,NA,174.7944598,174.7897307,-36.8990834,-36.9091305
4033,38.3989916494082,174.7986998,174.7944598,-36.8938592,-36.8990834
4032,22.2884527946887,174.7973049,174.7970094,-36.8885084,-36.8891917
4031,48.0326871460077,174.7862605,174.7973049,-36.8819087,-36.8885084
4030,67.870123501694,174.780868,174.7862605,-36.8756258,-36.8819087
4029,91.6781200126368,174.7741883,174.780868,-36.8725276,-36.8756258
4028,72.5683703427004,174.7729936,174.7742769,-36.8717544,-36.8721101
4027,69.0698022812007,174.7671511,174.7729936,-36.8653506,-36.8717544
4026,20.36713745659,174.7629637,174.7671511,-36.8600129,-36.8653506
4025,NA,174.7635944,174.7631147,-36.8584378,-36.8541009
4024,NA,174.7742769,174.7729936,-36.8721101,-36.8717544
4023,NA,174.7741883,174.7742769,-36.8725276,-36.8721101
4022,77.3534137606623,174.780868,174.7741883,-36.8756258,-36.8725276
4021,72.7179894661007,174.7862605,174.780868,-36.8819087,-36.8756258
4020,NA,174.794243,174.7862605,-36.8905819,-36.8819087
4019,30.4382250879455,174.7944598,174.7986998,-36.8990834,-36.8938592
4018,NA,174.7897307,174.7944598,-36.9091305,-36.8990834
4017,12.3014527765376,174.7998694,174.7897307,-36.9148923,-36.9091305
4016,20.428258646849,174.7917515,174.7998694,-36.9201615,-36.9148923
4015,43.128828124673,174.7850662,174.7917515,-36.9207856,-36.9201615
4014,NA,174.9147583,174.91509,-36.935096,-36.93379
4013,NA,174.93951,174.9391042,-36.90656,-36.9058445
4012,NA,174.9147583,174.91509,-36.935096,-36.93379
4011,21.0618317870724,174.9159313,174.912603,-36.9540828,-36.9428846
4010,NA,174.93951,174.9391042,-36.90656,-36.9058445
4009,52.1378179567223,174.776947,174.7831098,-36.9235177,-36.9231077
4008,23.7089186892122,174.7676824,174.776947,-36.9208616,-36.9235177
4007,30.4290452089216,174.7695508,174.7686135,-36.9106508,-36.9154522
4006,NA,174.79967,174.8084356,-36.96897,-36.9666397
4005,38.1854684974702,174.7686135,174.7695508,-36.9154522,-36.9106508
4004,56.0019530047034,174.7676824,174.768472,-36.9208616,-36.9162935
4003,36.2446688007497,174.776947,174.7676824,-36.9235177,-36.9208616
4002,46.0752809850104,174.7831098,174.776947,-36.9231077,-36.9235177
4001,NA,174.79967,174.8084356,-36.96897,-36.9666397
4000,NA,174.918945,174.90771,-36.8990645,-36.89824
3999,NA,174.93935,174.933437,-36.91306,-36.8952993
3998,NA,174.918945,174.90771,-36.8990645,-36.89824
3997,NA,174.93935,174.933437,-36.91306,-36.8952993
3996,NA,174.93907,174.9391042,-36.90528,-36.9058445
3995,NA,174.93907,174.9391042,-36.90528,-36.9058445
3994,NA,174.9105673,174.9141,-36.8834286,-36.8824
3993,NA,174.91663,174.9207249,-36.92975,-36.9313626
3992,NA,174.9105673,174.9141,-36.8834286,-36.8824
3991,NA,174.9080773,174.9064295,-36.9143825,-36.8977532
3990,NA,174.91663,174.9207249,-36.92975,-36.9313626
3989,NA,174.7831098,174.78478,-36.9231077,-36.92418
3988,NA,174.7831098,174.78478,-36.9231077,-36.92418
3987,22.0769557693667,174.7612199,174.7641121,-36.8627321,-36.8646881
3986,25.7569039624274,174.7635761,174.7618312,-36.8506267,-36.8536632
3985,NA,174.78459,174.7831098,-36.92345,-36.9231077
3984,19.6201588194137,174.7763246,174.7730041,-36.9120737,-36.8997246
3983,NA,174.78459,174.7831098,-36.92345,-36.9231077
3982,NA,174.9077972,174.94611,-37.2013794,-37.06429
3981,NA,174.91016,174.9077972,-37.20331,-37.2013794
3980,NA,174.9077972,174.94611,-37.2013794,-37.06429
3979,NA,174.91016,174.9077972,-37.20331,-37.2013794
3978,NA,174.9077972,174.91016,-37.2013794,-37.20331
3977,NA,174.94611,174.9077972,-37.06429,-37.2013794
3976,NA,174.9077972,174.91016,-37.2013794,-37.20331
3975,NA,174.94611,174.9077972,-37.06429,-37.2013794
3974,NA,174.7395884,174.7899587,-36.9109681,-36.9389875
3973,NA,174.7679505,174.768588,-36.8450303,-36.8436139
3972,4.4803837812156,174.7666429,174.7679505,-36.8446367,-36.8450303
3971,NA,174.76339,174.7631147,-36.85363,-36.8541009
3970,NA,174.76339,174.7631147,-36.85363,-36.8541009
3969,NA,174.7648206,174.76339,-36.8534606,-36.85363
3968,NA,174.7648206,174.76339,-36.8534606,-36.85363
3967,NA,174.7631147,174.7648206,-36.8541009,-36.8534606
3966,NA,174.7639347,174.76339,-36.8521869,-36.85363
3965,NA,174.7639347,174.76339,-36.8521869,-36.85363
3964,71.9889517682546,174.740037,174.7899587,-36.9095699,-36.9389875
3963,58.5732071511925,174.7580175,174.7394075,-36.9179973,-36.9115309
3962,NA,174.7866855,174.78527,-37.0025613,-37.00496
3961,NA,174.76779,174.768588,-36.84491,-36.8436139
3960,NA,174.7866855,174.78527,-37.0025613,-37.00496
3959,21.894657554926,174.7893443,174.7866855,-37.0016914,-37.0025613
3958,41.6709673400267,174.7873185,174.7893443,-36.9984314,-37.0016914
3957,30.4373482926105,174.786297,174.7873185,-36.9911859,-36.9984314
3956,29.7197133747184,174.7844399,174.786297,-36.9826369,-36.9911859
3955,40.0860640252027,174.7894022,174.7844399,-36.973781,-36.9826369
3954,43.8510683827,174.7899587,174.7894022,-36.9389875,-36.973781
3953,80.7143750971732,174.7813854,174.7899587,-36.9285486,-36.9389875
3952,78.5825514275401,174.7586376,174.7813854,-36.9173184,-36.9285486
3951,19.7609628632118,174.7635761,174.7645041,-36.8506267,-36.8508932
3950,9.80340923070885,174.762684,174.7635761,-36.8503708,-36.8506267
3949,19.6411855313501,174.7608391,174.762684,-36.8498414,-36.8503708
3948,33.6903593173618,174.7641461,174.7631981,-36.8425456,-36.8445056
3947,39.0987080794965,174.7659,174.7641461,-36.8429598,-36.8425456
3946,32.4194689673603,174.7672471,174.7659,-36.8433069,-36.8429598
3945,20.3315543637995,174.768588,174.7672471,-36.8436139,-36.8433069
3944,NA,174.76779,174.768588,-36.84491,-36.8436139
3943,NA,174.7679505,174.76779,-36.8450303,-36.84491
3942,NA,174.78254,174.7850626,-37.0044,-37.0028892
3941,NA,174.7679505,174.76779,-36.8450303,-36.84491
3940,NA,174.7662731,174.7679505,-36.8458024,-36.8450303
3939,82.6741704485418,174.7813854,174.7580175,-36.9285486,-36.9179973
3938,58.5909233012546,174.7894022,174.7899587,-36.973781,-36.9389875
3937,58.0350479170845,174.7844399,174.7894022,-36.9826369,-36.973781
3936,68.1805189184716,174.786297,174.7844399,-36.9911859,-36.9826369
3935,51.2629023875545,174.7873185,174.786297,-36.9984314,-36.9911859
3934,42.8965840264981,174.7893443,174.7873185,-37.0016914,-36.9984314
3933,NA,174.7903991,174.7893443,-37.0043629,-37.0016914
3932,NA,174.7914712,174.7903991,-37.0057726,-37.0043629
3931,NA,174.7914712,174.7914712,-37.0057726,-37.0057726
3930,NA,174.7903991,174.7914712,-37.0043629,-37.0057726
3929,NA,174.7893443,174.7903991,-37.0016914,-37.0043629
3928,48.3987167003627,174.7866855,174.7893443,-37.0025613,-37.0016914
3927,2.62627844635766,174.7850626,174.7866855,-37.0028892,-37.0025613
3926,NA,174.78254,174.7850626,-37.0044,-37.0028892
3925,NA,174.76428,174.7635761,-36.85111,-36.8506267
3924,14.487931087457,174.7635761,174.7609036,-36.8506267,-36.8519798
3923,NA,174.76428,174.7635761,-36.85111,-36.8506267
3922,NA,174.7639347,174.76428,-36.8521869,-36.85111
3921,NA,174.7639347,174.76428,-36.8521869,-36.85111
3920,20.7624690488412,174.775028,174.7754256,-36.8689162,-36.8670784
3919,20.3861400915338,174.7748994,174.775028,-36.8700306,-36.8689162
3918,95.2136800993608,174.7742769,174.7748994,-36.8721101,-36.8700306
3917,59.441438379725,174.7735782,174.7742769,-36.8748723,-36.8721101
3916,36.1785729339791,174.7731848,174.7735782,-36.8763744,-36.8748723
3915,58.5677540578921,174.7726947,174.7731848,-36.8782334,-36.8763744
3914,19.4271915479408,174.7715215,174.7726947,-36.8827916,-36.8782334
3913,NA,174.7543474,174.73523,-36.9143158,-36.92967
3912,NA,174.7543474,174.73523,-36.9143158,-36.92967
3911,25.7730543321401,174.7585954,174.7543474,-36.9091601,-36.9143158
3910,42.5010989783434,174.7599206,174.7585954,-36.8897812,-36.9091601
3909,NA,174.73523,174.7543474,-36.92967,-36.9143158
3908,38.3137985863884,174.7585954,174.7599206,-36.9091601,-36.8897812
3907,34.8480734631754,174.7543474,174.7585954,-36.9143158,-36.9091601
3906,NA,174.73523,174.7543474,-36.92967,-36.9143158
3905,NA,174.7599206,174.75881,-36.8897812,-36.90801
3904,NA,174.76827,174.7679505,-36.84448,-36.8450303
3903,NA,174.7599206,174.75881,-36.8897812,-36.90801
3902,18.4117077758362,174.7620485,174.7599206,-36.8815946,-36.8897812
3901,48.5317325168519,174.7617588,174.7620485,-36.8671853,-36.8815946
3900,20.4445849249473,174.771337,174.7724228,-36.8456619,-36.8502223
3899,8.74285285355572,174.7701458,174.771337,-36.8455491,-36.8456619
3898,38.1719661509151,174.7688804,174.7701458,-36.8452801,-36.8455491
3897,34.9529144826494,174.7679505,174.7688804,-36.8450303,-36.8452801
3896,NA,174.76827,174.7679505,-36.84448,-36.8450303
3895,NA,174.7694665,174.76837,-36.8438361,-36.84424
3894,NA,174.7585,174.7599206,-36.90875,-36.8897812
3893,NA,174.7694665,174.76837,-36.8438361,-36.84424
3892,17.8271690164622,174.7709745,174.7694665,-36.844292,-36.8438361
3891,6.32537263615459,174.772805,174.7709745,-36.8464453,-36.844292
3890,43.5281549729158,174.771337,174.772805,-36.8456619,-36.8464453
3889,16.7608759294613,174.7724228,174.771337,-36.8502223,-36.8456619
3888,17.8161364540667,174.7703133,174.7724228,-36.8519293,-36.8502223
3887,21.8609663354732,174.7694227,174.7703133,-36.8528262,-36.8519293
3886,27.8568828119902,174.7682281,174.7694227,-36.8540199,-36.8528262
3885,48.5317325168519,174.7620485,174.7617588,-36.8815946,-36.8671853
3884,40.3726604241227,174.7599206,174.7620485,-36.8897812,-36.8815946
3883,NA,174.7585,174.7599206,-36.90875,-36.8897812
3882,NA,174.74104,174.740037,-36.90692,-36.9095699
3881,NA,174.74104,174.740037,-36.90692,-36.9095699
3880,NA,174.7511,174.7524108,-36.87555,-36.8722097
3879,NA,174.7511,174.7524108,-36.87555,-36.8722097
3878,NA,174.7418,174.7474477,-36.90412,-36.8870237
3877,NA,174.7418,174.7474477,-36.90412,-36.8870237
3876,NA,174.7362075,174.72244,-36.9206163,-36.92695
3875,NA,174.7362075,174.72244,-36.9206163,-36.92695
3874,NA,174.7639347,174.76416,-36.8521869,-36.85136
3873,NA,174.7639347,174.76416,-36.8521869,-36.85136
3872,30.6507002644422,174.7613963,174.7631147,-36.8579142,-36.8541009
3871,57.9998667115956,174.7606622,174.7613963,-36.8595486,-36.8579142
3870,51.9177778055263,174.7601984,174.7606622,-36.8605163,-36.8595486
3869,57.5162609028177,174.755022,174.7601984,-36.8636055,-36.8605163
3868,58.1689856345682,174.7524108,174.755022,-36.8722097,-36.8636055
3867,15.3042150597234,174.7357222,174.740037,-36.9082212,-36.9095699
3866,11.9670803836332,174.7300442,174.7357222,-36.9148842,-36.9082212
3865,NA,174.76425,174.7639347,-36.85163,-36.8521869
3864,31.0683817652016,174.7357222,174.7300442,-36.9082212,-36.9148842
3863,67.4776754905987,174.740037,174.7357222,-36.9095699,-36.9082212
3862,11.7883990820886,174.755022,174.7524108,-36.8636055,-36.8722097
3861,62.745011893983,174.7601984,174.755022,-36.8605163,-36.8636055
3860,11.2254654714652,174.7606622,174.7601984,-36.8595486,-36.8605163
3859,23.1999466846383,174.7613963,174.7606622,-36.8579142,-36.8595486
3858,33.152798245213,174.7631147,174.7613963,-36.8541009,-36.8579142
3857,NA,174.76425,174.7639347,-36.85163,-36.8521869
3856,37.1433168143038,174.7584269,174.7524108,-36.8659726,-36.8722097
3855,28.4430804433857,174.7524108,174.7584269,-36.8722097,-36.8659726
3854,NA,174.740037,174.73619,-36.9095699,-36.90853
3853,NA,174.76415,174.7639347,-36.85187,-36.8521869
3852,NA,174.740037,174.73619,-36.9095699,-36.90853
3851,18.6946894189417,174.7417415,174.7411754,-36.9046129,-36.9063268
3850,40.6829360758739,174.7474477,174.7417415,-36.8870237,-36.9046129
3849,41.9870908927759,174.7496527,174.7474477,-36.8802292,-36.8870237
3848,43.9886126461949,174.7524108,174.7510187,-36.8722097,-36.8760011
3847,20.1707514663949,174.7617588,174.7524108,-36.8671853,-36.8722097
3846,34.1166376981414,174.7605411,174.7617588,-36.8651034,-36.8671853
3845,26.4331611080922,174.7648206,174.7658932,-36.8534606,-36.856233
3844,7.6863687460876,174.7639347,174.7648206,-36.8521869,-36.8534606
3843,NA,174.76415,174.7639347,-36.85187,-36.8521869
3842,NA,174.7639347,174.76415,-36.8521869,-36.85187
3841,NA,174.73773,174.7411754,-36.90904,-36.9063268
3840,NA,174.7639347,174.76415,-36.8521869,-36.85187
3839,37.155779800886,174.7658948,174.7639347,-36.8516167,-36.8521869
3838,23.0287304462454,174.7617588,174.7605411,-36.8671853,-36.8651034
